"id";"Cod_Assunto";"Origem";"Cod_Produto";"Gestor";"Solucao";"contagem";"prazo_medio";"uf_id";"sol";"Bacen";"VL_REND_LQDO";"idade";"COD_GRAU_INST";"COD_ETDO_CVIL"
13249;20225;"Ouvidoria";9;9880;"Soluci.";1;0;19;1;0;"1";44;3;1
13383;21157;"Procon";52;8596;"No Soluc.";1;5;12;1;0;"1";43;5;1
13542;20052;"Ouvidoria";9;9880;"Soluci.";1;4;14;1;0;"1";38;5;1
13652;20225;"Ouvidoria";9;9880;"Soluci.";1;0;15;1;0;"1";38;2;1
13760;21214;"Ouvidoria";702;9958;"No Soluc.";1;3;5;1;0;"1";40;3;1
13779;21257;"Ouvidoria";14;9951;"Soluci.";1;0;11;1;0;"2";49;5;1
13800;20004;"Ouvidoria";9;9880;"No Soluc.";1;10;12;1;0;"6";38;3;1
13854;21157;"Procon";52;8596;"No Soluc.";1;5;12;1;0;"1";48;2;1
13862;20679;"Procon";580;9880;"Soluci.";1;3;12;1;0;"3";48;3;1
13920;20936;"Ouvidoria";6;9973;"Soluci.";1;0;24;1;0;"1";48;5;1
13959;21061;"Procon - Audiencia";50;9951;"No Soluc.";1;15;12;1;0;"3";41;3;1
14031;21159;"Procon";2000;8596;"No Soluc.";1;5;18;1;0;"3";44;3;1
14033;20050;"Procon";9;9880;"No Soluc.";1;1;12;1;0;"3";70;3;1
14035;21264;"Ouvidoria";528;8593;"Soluci.";1;0;4;1;0;"3";35;2;1
14144;20318;"Ouvidoria";528;8593;"Soluci.";1;0;13;1;0;"1";37;2;1
14159;21350;"Ouvidoria";419;9897;"No Soluc.";1;3;5;1;0;"5";38;5;1
14195;21332;"Procon";950;8869;"No Soluc.";2;14;4;1;0;"3";51;5;1
14208;21264;"Ouvidoria";528;8593;"Soluci.";1;0;7;1;0;"2";45;3;1
14323;21109;"Ouvidoria";52;9951;"Soluci.";3;0;12;1;0;"1";71;2;1
14416;20836;"Bacen - Reconducao";0;9973;"Soluci.";5;5;12;0;1;"1";70;1;3
14449;20111;"Procon";9;9880;"Soluci.";1;4;13;1;0;"4";38;3;1
14579;21157;"Procon";349;8596;"No Soluc.";1;6;8;1;0;"1";43;3;1
14639;21157;"Ouvidoria";349;8596;"Soluci.";1;0;12;1;0;"3";32;3;1
14672;21457;"Procon";6;9973;"No Soluc.";1;7;13;1;0;"1";30;3;1
14714;20836;"Bacen - Reconducao";0;9973;"Soluci.";2;7;12;0;1;"1";36;9;3
14768;20944;"Procon";6;9973;"Soluci.";1;3;12;1;0;"1";28;3;1
14849;21518;"Ouvidoria";52;9973;"Soluci.";1;0;12;1;0;"1";28;2;1
14973;21157;"Procon";52;8596;"No Soluc.";2;7;8;1;0;"2";31;9;1
15091;20004;"Procon";9;9880;"Soluci.";3;7;17;1;0;"1";29;9;1
15157;20922;"Ouvidoria";386;9973;"No Soluc.";1;8;12;1;0;"1";29;3;1
15178;20239;"Procon";9;9880;"Soluci.";1;5;12;1;0;"2";29;9;1
15243;20227;"Ouvidoria";9;9880;"No Soluc.";1;9;13;1;0;"1";29;3;1
15253;20793;"Ouvidoria";9;9880;"Soluci.";2;0;22;1;0;"1";39;5;1
15313;21157;"Ouvidoria";52;8596;"Soluci.";1;0;19;1;0;"2";30;5;1
15392;21119;"Procon";52;9973;"No Soluc.";1;4;1;1;0;"1";47;3;1
15418;21217;"Ouvidoria";702;9958;"No Soluc.";2;7;12;1;0;"2";55;3;1
15449;21457;"Ouvidoria";3;9973;"Soluci.";1;0;10;1;0;"2";40;3;1
15510;21157;"Ouvidoria";52;8596;"No Soluc.";4;5;10;0;1;"1";35;3;3
15527;21093;"Ouvidoria";52;8596;"Soluci.";1;0;7;1;0;"1";26;2;1
15577;21259;"Ouvidoria";257;9951;"No Soluc.";1;8;12;1;0;"1";26;3;1
15676;20227;"Ouvidoria";9;9880;"Soluci.";1;0;12;1;0;"3";30;9;1
15741;21257;"Procon";14;9951;"No Soluc.";1;5;12;1;0;"1";40;3;1
15744;21119;"Ouvidoria";52;9973;"Soluci.";3;0;17;1;0;"1";35;3;1
15811;20745;"Ouvidoria";52;9973;"Soluci.";3;0;8;1;0;"1";32;3;1
15815;21243;"Ouvidoria";391;9973;"Soluci.";1;4;12;1;0;"1";31;3;1
15885;20931;"Ouvidoria";6;9973;"No Soluc.";2;5;7;1;0;"3";32;3;1
15986;21153;"Ouvidoria";52;9973;"Soluci.";1;0;10;1;0;"1";39;3;1
15987;20017;"Procon";9;9880;"Soluci.";1;4;14;1;0;"2";28;3;1
16004;20052;"Ouvidoria";9;9880;"Soluci.";1;0;5;1;0;"3";28;5;1
16022;20769;"Ouvidoria";9;9880;"Soluci.";1;0;29;1;0;"1";26;3;1
16034;21258;"Ouvidoria";391;9973;"Soluci.";1;0;12;1;0;"1";32;3;1
16079;20041;"Ouvidoria";9;9880;"Soluci.";1;5;12;1;0;"2";36;3;1
16108;20050;"Procon";9;9880;"No Soluc.";1;0;12;1;0;"1";47;3;1
16188;20227;"Ouvidoria";9;9880;"Soluci.";1;0;10;1;0;"2";33;2;1
16291;21153;"Ouvidoria";52;9973;"No Soluc.";2;7;7;0;1;"2";30;3;3
16340;20306;"Ouvidoria";391;9973;"Soluci.";2;0;10;1;0;"1";41;3;1
16343;20170;"Ouvidoria";9;9880;"Soluci.";1;0;12;1;0;"1";25;3;1
16631;21159;"Procon";52;8596;"No Soluc.";1;10;12;1;0;"1";23;9;1
16650;21104;"Procon";52;9973;"Soluci.";2;7;12;0;1;"2";29;3;3
16746;20010;"Ouvidoria";9;9880;"No Soluc.";1;0;24;1;0;"1";24;3;1
16823;20947;"Procon";6;9973;"Soluci.";1;4;12;1;0;"1";19;3;1
16830;21060;"Ouvidoria";0;9973;"Soluci.";2;0;14;1;0;"4";28;5;1
16901;21487;"Ouvidoria";6;9973;"Soluci.";1;0;12;1;0;"1";31;2;1
16926;20924;"Ouvidoria";386;9973;"No Soluc.";1;3;12;1;0;"1";29;3;1
16939;20306;"Ouvidoria";391;9973;"Soluci.";1;0;13;1;0;"1";27;5;1
16986;21517;"Ouvidoria";6;9973;"Soluci.";1;1;12;1;0;"1";40;3;1
17003;20731;"Ouvidoria";52;9973;"Soluci.";1;0;12;1;0;"1";22;3;1
17046;20015;"Ouvidoria";9;9880;"No Soluc.";1;8;7;1;0;"1";23;9;1
17100;20955;"Ouvidoria";6;9797;"Soluci.";1;0;12;1;0;"1";24;3;1
17123;21107;"Ouvidoria";52;9973;"No Soluc.";1;10;13;1;0;"1";57;2;1
17147;20965;"Ouvidoria";6;9973;"Soluci.";2;0;12;1;0;"1";30;3;1
17151;20973;"Ouvidoria";6;9973;"Soluci.";6;5;12;1;0;"2";56;3;1
17164;20971;"Ouvidoria";6;9973;"Soluci.";1;0;12;1;0;"1";26;3;1
17190;21093;"Ouvidoria";52;8596;"Soluci.";2;0;12;1;0;"1";19;3;1
17203;20153;"Ouvidoria";9;9880;"Soluci.";1;0;12;1;0;"1";20;3;1
17214;20306;"Ouvidoria";391;9973;"Soluci.";1;0;12;1;0;"1";24;9;1
17355;20153;"Ouvidoria";9;9880;"Soluci.";4;0;12;1;0;"1";22;3;1
17420;21230;"Procon";472;9958;"No Soluc.";2;6;13;1;0;"1";45;3;1
17422;21596;"Ouvidoria";434;8008;"Soluci.";1;0;7;1;0;"1";30;3;1
17502;20005;"Ouvidoria";9;9880;"Soluci.";2;0;12;1;0;"1";20;3;1
17685;20985;"Procon - Audiencia";118;9951;"No Soluc.";1;32;12;1;0;"1";54;3;1
17781;20004;"Ouvidoria";9;9880;"Soluci.";2;5;12;1;0;"2";67;3;1
17920;21457;"Procon";6;9973;"No Soluc.";1;5;24;1;0;"4";79;3;1
18030;21153;"Procon - Audiencia";52;9973;"No Soluc.";1;15;24;1;0;"2";68;3;1
18071;21082;"Ouvidoria";8;9973;"Soluci.";1;5;8;1;0;"3";69;3;1
18078;21518;"SouWeb";52;9973;"Soluci.";2;8;11;1;0;"3";69;3;1
18090;20503;"Procon - Audiencia";0;9973;"No Soluc.";2;24;8;1;0;"4";48;5;1
18136;20050;"Procon - Audiencia";9;9880;"No Soluc.";1;18;20;1;0;"3";79;2;1
18158;20729;"Ouvidoria";580;9880;"No Soluc.";1;7;12;1;0;"4";69;5;1
18208;21258;"Ouvidoria";391;9973;"Soluci.";2;1;12;1;0;"2";25;9;1
18249;20971;"Ouvidoria";6;9973;"Soluci.";4;0;10;1;0;"1";27;3;1
18346;21259;"Ouvidoria";257;9951;"Soluci.";1;0;12;1;0;"1";34;3;1
18392;20945;"Procon";6;9973;"Soluci.";1;5;1;1;0;"1";40;2;1
18409;20006;"Ouvidoria";9;9880;"Soluci.";1;0;14;1;0;"1";29;5;1
18431;21157;"Ouvidoria";8;8596;"No Soluc.";2;10;12;0;1;"1";39;3;3
18489;21164;"Ouvidoria";436;8596;"Soluci.";2;3;13;1;0;"1";37;3;1
18527;21503;"Ouvidoria";16;9973;"Soluci.";1;0;5;1;0;"1";22;3;1
18555;20185;"Ouvidoria";6;9973;"Soluci.";1;0;1;1;0;"1";29;3;1
18572;20005;"Ouvidoria";9;9880;"Soluci.";1;0;8;1;0;"1";33;3;1
18726;20947;"Ouvidoria";6;9973;"No Soluc.";1;4;12;1;0;"4";87;3;1
18910;20678;"Ouvidoria";0;9973;"No Soluc.";2;4;8;1;0;"1";31;9;1
18949;21157;"Procon";52;8596;"No Soluc.";1;8;7;1;0;"3";32;3;1
18989;22132;"Ouvidoria";2000;8595;"Soluci.";2;0;13;1;0;"1";25;3;1
19041;21167;"Ouvidoria";354;9797;"Soluci.";1;7;5;1;0;"3";29;9;1
19106;21257;"Ouvidoria";257;9951;"Soluci.";1;0;12;1;0;"3";25;9;1
19154;21504;"Ouvidoria";16;9973;"Soluci.";1;0;5;1;0;"3";48;2;1
19417;21155;"Procon";52;9973;"No Soluc.";3;12;7;0;1;"2";27;3;3
19493;20793;"Ouvidoria";9;9880;"Soluci.";1;0;7;1;0;"1";29;3;1
19542;21214;"Ouvidoria";702;9958;"No Soluc.";5;10;12;0;1;"4";30;5;3
19595;21508;"Ouvidoria";6;9973;"Soluci.";1;0;12;1;0;"2";32;5;1
19659;20492;"Ouvidoria";52;9880;"Soluci.";2;5;12;0;1;"1";49;5;3
19748;20046;"Ouvidoria";3;9973;"No Soluc.";2;8;12;0;1;"1";76;2;3
19853;21157;"Procon";52;8596;"Soluci.";2;12;12;1;0;"1";57;2;1
19902;21258;"Ouvidoria";391;9973;"No Soluc.";1;10;12;1;0;"1";63;2;1
19914;20141;"Ouvidoria";9;9880;"No Soluc.";5;4;7;0;1;"3";41;5;3
19962;21214;"Ouvidoria";702;9958;"No Soluc.";1;4;19;1;0;"1";25;3;1
20130;21457;"Ouvidoria";6;9973;"No Soluc.";2;2;17;1;0;"2";30;3;1
20296;21258;"Ouvidoria";391;9973;"Soluci.";1;10;12;1;0;"2";27;3;1
20318;20763;"Ouvidoria";52;9973;"Soluci.";1;0;4;1;0;"3";25;3;1
20406;20953;"Ouvidoria";419;9973;"Soluci.";1;0;9;1;0;"1";48;3;1
20410;20503;"Procon - Audiencia";0;9973;"Soluci.";2;11;12;1;0;"1";36;3;1
20418;21259;"Procon";257;9951;"No Soluc.";1;10;9;1;0;"1";24;9;1
20473;20971;"Ouvidoria";6;9973;"No Soluc.";2;2;19;1;0;"1";44;3;1
20494;20793;"Ouvidoria";9;9880;"Soluci.";2;0;1;1;0;"1";28;3;1
20530;21257;"Ouvidoria";257;9951;"Soluci.";2;5;12;1;0;"1";33;2;1
20609;20127;"Ouvidoria";9;9880;"Soluci.";1;0;14;1;0;"3";27;9;1
20706;20922;"Ouvidoria";386;9973;"No Soluc.";2;2;7;1;0;"1";47;3;1
20712;21258;"Procon";391;9973;"Soluci.";1;5;12;1;0;"2";23;3;1
20789;20971;"Ouvidoria";6;9973;"Soluci.";1;1;5;1;0;"1";20;9;1
20839;21151;"Ouvidoria";436;9973;"Soluci.";1;10;12;1;0;"3";37;9;1
20872;21474;"Procon";9;9880;"No Soluc.";2;14;16;1;0;"1";45;3;1
20899;21239;"Ouvidoria";14;9951;"Soluci.";2;0;7;1;0;"1";21;3;1
20981;20731;"Ouvidoria";8;9973;"Soluci.";2;0;13;1;0;"1";24;3;1
21024;20938;"Ouvidoria";6;9973;"Soluci.";2;7;12;1;0;"1";22;3;1
21037;20737;"Ouvidoria";9;9880;"Soluci.";1;0;12;1;0;"1";23;2;1
21212;20338;"Ouvidoria";0;9973;"No Soluc.";8;6;12;0;1;"1";55;5;3
21216;20004;"Ouvidoria";9;9880;"Soluci.";1;0;7;1;0;"3";27;3;1
21234;21157;"Ouvidoria";52;8596;"No Soluc.";1;8;7;1;0;"3";23;2;1
21252;21474;"Procon";9;9880;"No Soluc.";1;6;12;1;0;"1";28;3;1
21287;21165;"Procon";2000;9973;"No Soluc.";1;5;12;1;0;"1";22;3;1
21326;20052;"Procon - Audiencia";9;9880;"Soluci.";1;28;28;1;0;"1";22;9;1
21457;20759;"Ouvidoria";9;9880;"Soluci.";1;0;12;1;0;"1";41;2;1
21525;20793;"Ouvidoria";9;9880;"Soluci.";1;0;12;1;0;"1";32;3;1
21680;20731;"Nao usar - Acesso Direto Ouvid";94;9973;"Soluci.";1;0;12;1;0;"1";33;5;1
21709;20763;"Ouvidoria";52;9973;"Soluci.";1;0;12;1;0;"1";40;3;1
21730;21157;"Ouvidoria";52;8596;"Soluci.";1;0;13;1;0;"1";34;3;1
21754;20763;"Ouvidoria";52;9973;"Soluci.";3;0;24;1;0;"1";26;2;1
21773;20227;"Ouvidoria";9;9880;"Soluci.";3;0;5;1;0;"1";22;2;1
21787;20227;"Procon";9;9880;"No Soluc.";2;5;12;0;1;"1";25;9;3
22106;21260;"Ouvidoria";391;9973;"Soluci.";1;0;7;1;0;"1";22;9;1
22124;20088;"Ouvidoria";9;9880;"No Soluc.";1;5;12;1;0;"1";21;3;1
22178;20099;"Ouvidoria";9;9880;"Soluci.";1;0;7;1;0;"1";23;2;1
22190;20153;"Ouvidoria";9;9880;"Soluci.";2;0;24;1;0;"1";32;3;1
22214;20227;"Ouvidoria";9;9880;"No Soluc.";1;8;5;1;0;"1";28;3;1
22252;21457;"Procon";6;9973;"No Soluc.";1;6;7;1;0;"1";21;3;1
22283;20015;"Procon";9;9880;"Soluci.";1;4;7;1;0;"1";68;2;1
22289;20948;"Ouvidoria";6;9973;"Soluci.";1;0;12;1;0;"1";31;3;1
22337;20503;"Ouvidoria";6;9973;"Soluci.";1;0;4;1;0;"1";70;2;1
22399;20227;"Ouvidoria";9;9880;"Soluci.";3;0;9;1;0;"1";36;2;1
22400;20763;"Ouvidoria";52;9973;"Soluci.";26;0;12;1;0;"1";28;2;1
22408;20006;"Ouvidoria";9;9880;"Soluci.";3;0;12;1;0;"2";21;3;1
22421;21540;"Ouvidoria";352;9797;"Soluci.";1;0;7;1;0;"1";21;3;1
22613;21258;"Ouvidoria";391;9973;"Soluci.";3;0;13;1;0;"2";53;5;1
22740;20249;"Ouvidoria";12;9951;"Soluci.";2;5;12;0;1;"1";57;5;3
22753;21079;"Ouvidoria";52;9973;"Soluci.";1;0;13;1;0;"3";69;5;1
22817;21104;"Ouvidoria";8;9973;"Soluci.";4;2;10;0;1;"4";54;5;3
22886;20053;"Ouvidoria";9;9880;"Soluci.";1;0;13;1;0;"4";46;5;1
22933;21291;"Nao usar - Acesso Direto Ouvid";950;8869;"Soluci.";1;10;14;1;0;"5";54;6;1
23030;21190;"Ouvidoria";3;9797;"Soluci.";1;0;12;1;0;"1";38;3;1
23050;21157;"Procon";2000;8596;"No Soluc.";1;4;12;1;0;"2";37;9;1
23106;21164;"Ouvidoria";436;8596;"Soluci.";2;5;12;1;0;"2";35;3;1
23160;20125;"Ouvidoria";6;9973;"Soluci.";1;0;12;1;0;"1";51;3;1
23192;21080;"Procon";52;9973;"No Soluc.";1;6;7;1;0;"2";40;3;1
23217;20035;"Procon - Audiencia";9;9880;"Soluci.";1;28;12;1;0;"1";33;3;1
23241;21081;"Ouvidoria";52;9973;"Soluci.";1;0;19;1;0;"2";35;3;1
23322;20685;"Procon";580;9880;"Soluci.";1;8;12;1;0;"1";54;3;1
23340;20006;"Ouvidoria";9;9880;"Soluci.";1;0;14;1;0;"3";31;3;1
23345;21503;"Procon";16;9973;"Soluci.";1;7;12;1;0;"1";35;3;1
23378;21320;"Ouvidoria";952;8869;"Soluci.";3;0;12;1;0;"2";61;3;1
23444;20046;"Ouvidoria";6;9973;"Soluci.";1;10;12;1;0;"2";34;6;1
23519;20947;"Ouvidoria";6;9973;"Soluci.";2;4;4;1;0;"2";60;3;1
23572;20170;"Ouvidoria";9;9880;"Soluci.";1;8;12;1;0;"1";36;9;1
23666;21165;"Ouvidoria";436;9973;"No Soluc.";1;10;12;1;0;"3";31;5;1
23759;21457;"Exclusivo Ouvidoria";6;9973;"Soluci.";1;7;24;1;0;"5";36;5;1
23762;20831;"Nao usar - Acesso Direto Ouvid";52;9973;"Soluci.";1;1;12;1;0;"2";42;3;1
23786;20041;"Ouvidoria";9;9880;"Soluci.";2;3;12;1;0;"1";40;3;1
23804;20957;"Ouvidoria";6;9973;"Soluci.";2;7;12;1;0;"3";35;3;1
23910;20832;"Ouvidoria";0;9973;"Soluci.";3;10;3;0;1;"6";30;5;3
24001;20050;"Ouvidoria";9;9880;"Soluci.";1;6;1;1;0;"3";57;5;1
24042;20050;"Procon";9;9880;"No Soluc.";1;8;4;1;0;"3";74;5;1
24086;20052;"Procon - Audiencia";9;9880;"No Soluc.";1;15;1;1;0;"3";61;5;1
24281;20168;"Ouvidoria";9;9880;"No Soluc.";2;2;6;1;0;"1";31;3;1
24322;20921;"Ouvidoria";386;9973;"Soluci.";1;0;7;1;0;"1";32;2;1
24359;21090;"Ouvidoria";436;9973;"No Soluc.";1;10;18;1;0;"3";48;3;1
24471;21518;"Ouvidoria";52;9973;"Soluci.";1;0;13;1;0;"2";71;3;1
24507;21305;"Ouvidoria";952;8869;"Soluci.";2;0;7;1;0;"2";57;3;1
24676;21259;"Ouvidoria";29;9951;"Soluci.";1;8;19;1;0;"3";66;6;1
24785;21119;"Ouvidoria";349;9973;"Soluci.";1;0;22;1;0;"3";70;3;1
24976;21331;"Ouvidoria";952;8869;"No Soluc.";1;6;19;1;0;"3";50;5;1
25073;20015;"Ouvidoria";9;9880;"No Soluc.";1;7;19;1;0;"3";60;5;3
25088;21457;"Ouvidoria";6;9973;"No Soluc.";2;7;19;1;0;"6";63;5;1
25177;21457;"Procon";6;9973;"No Soluc.";1;5;7;1;0;"4";65;5;2
25199;20905;"Ouvidoria";386;9973;"No Soluc.";1;8;7;1;0;"1";63;5;1
25221;21157;"Ouvidoria";349;8596;"Soluci.";5;2;12;1;0;"2";61;3;3
25248;20796;"Ouvidoria";9;9880;"Soluci.";1;0;7;1;0;"2";73;2;6
25283;20948;"Ouvidoria";6;9973;"Soluci.";6;2;12;1;0;"2";62;3;2
25347;21161;"Ouvidoria";301;9973;"No Soluc.";4;10;12;0;1;"1";31;9;1
25494;21111;"Ouvidoria";1020;9973;"Soluci.";1;0;7;1;0;"4";54;3;7
25500;21376;"Ouvidoria";458;8869;"Soluci.";1;7;7;1;0;"3";84;3;5
25570;20759;"Ouvidoria";9;9880;"Soluci.";1;0;7;1;0;"3";69;5;6
25717;21109;"Ouvidoria";52;9951;"No Soluc.";1;10;7;1;0;"1";43;5;1
25817;21474;"Procon";9;9880;"No Soluc.";1;7;12;1;0;"1";36;5;1
25830;20944;"Ouvidoria";6;9973;"No Soluc.";1;9;7;1;0;"1";45;5;1
25849;21507;"Ouvidoria";6;9973;"Soluci.";1;10;12;1;0;"2";68;5;3
25904;21170;"Bacen - Reconducao";354;9797;"No Soluc.";1;2;12;1;0;"3";54;3;6
25919;21259;"Ouvidoria";257;9951;"Soluci.";1;2;12;1;0;"1";53;5;3
25991;21181;"Ouvidoria";3;9797;"Soluci.";1;10;7;1;0;"2";52;3;1
26074;20948;"Ouvidoria";6;9973;"Soluci.";1;0;12;1;0;"1";46;5;1
26133;21085;"Ouvidoria";52;9973;"No Soluc.";1;10;12;1;0;"2";39;5;1
26178;20790;"Ouvidoria";376;9880;"No Soluc.";1;5;12;1;0;"1";34;5;1
26218;21153;"Ouvidoria";436;9973;"No Soluc.";2;15;7;0;1;"3";38;5;3
26338;21080;"Procon";52;9973;"No Soluc.";1;6;12;1;0;"2";48;3;6
26379;21151;"Ouvidoria";52;9973;"Soluci.";1;0;7;1;0;"1";59;2;7
26516;21258;"Ouvidoria";391;9973;"Soluci.";1;0;12;1;0;"3";56;3;7
26607;21151;"Ouvidoria";52;9973;"No Soluc.";1;4;7;1;0;"3";50;3;7
26649;21157;"Ouvidoria";52;8596;"Soluci.";1;0;7;1;0;"3";53;5;1
26655;20050;"Procon";9;9880;"Soluci.";2;6;12;1;0;"1";65;3;1
26704;22138;"Ouvidoria";434;8008;"Soluci.";1;6;12;1;0;"1";87;2;1
26728;20935;"Ouvidoria";6;9973;"No Soluc.";2;5;12;1;0;"3";48;5;1
26754;20948;"Ouvidoria";6;9973;"Soluci.";1;0;7;1;0;"1";46;2;1
26777;21109;"Ouvidoria";1020;9951;"Soluci.";3;4;12;1;0;"5";63;2;2
26861;21198;"Nudecon";3;9797;"No Soluc.";1;10;12;1;0;"1";32;2;1
26889;21350;"Ouvidoria";419;9897;"No Soluc.";1;9;12;1;0;"1";29;5;3
26895;20227;"Ouvidoria";9;9880;"Soluci.";2;10;12;1;0;"1";39;3;4
26911;21123;"Ouvidoria";52;9973;"Soluci.";2;0;7;1;0;"3";70;3;5
26930;20750;"Nao usar - Acesso Direto Ouvid";381;9880;"Soluci.";1;7;7;1;0;"1";62;3;3
26956;20170;"Ouvidoria";9;9880;"Soluci.";2;0;12;1;0;"1";35;2;1
26998;21077;"Procon";53;9880;"No Soluc.";1;8;12;1;0;"2";56;2;0
27277;21107;"Ouvidoria";52;9973;"No Soluc.";2;3;12;1;0;"1";27;3;1
27298;20050;"Procon";9;9880;"No Soluc.";1;4;16;1;0;"1";29;3;1
27301;21474;"Procon";9;9880;"Soluci.";1;7;12;1;0;"1";37;5;7
27304;20503;"Procon - Audiencia";0;9973;"Soluci.";2;18;12;1;0;"1";26;3;1
27345;20937;"Ouvidoria";6;9973;"Soluci.";1;0;8;1;0;"1";40;3;1
27475;22129;"Procon";301;8596;"No Soluc.";2;10;12;1;0;"1";34;9;1
27486;20056;"Ouvidoria";9;9880;"No Soluc.";1;9;7;1;0;"1";28;9;1
27502;20239;"Procon";9;9880;"Soluci.";1;6;12;1;0;"1";55;2;3
27561;21119;"Ouvidoria";1057;9973;"No Soluc.";2;9;7;0;1;"1";29;9;1
27589;21157;"Procon";52;8596;"No Soluc.";1;7;7;1;0;"1";35;2;1
27648;21601;"Ouvidoria";434;8008;"Soluci.";1;0;8;1;0;"1";30;3;1
27702;20775;"Ouvidoria";376;9880;"Soluci.";2;0;12;1;0;"1";62;3;1
27758;20936;"Ouvidoria";6;9973;"Soluci.";2;0;12;1;0;"1";25;3;1
27759;21164;"Ouvidoria";436;8596;"Soluci.";1;0;13;1;0;"1";29;3;1
27809;21104;"Procon";52;9973;"No Soluc.";1;5;12;1;0;"1";25;3;1
27815;20949;"Ouvidoria";6;9973;"Soluci.";3;0;4;1;0;"1";26;2;1
27876;20010;"Ouvidoria";9;9880;"Soluci.";1;0;14;1;0;"3";26;3;1
27947;20764;"Ouvidoria";9;9880;"Soluci.";1;0;12;1;0;"1";42;2;1
27977;20793;"Ouvidoria";9;9880;"Soluci.";6;0;24;1;0;"1";19;3;1
27993;20141;"Ouvidoria";9;9880;"Soluci.";2;0;10;1;0;"1";26;3;1
28083;20763;"Ouvidoria";8;9973;"Soluci.";3;0;19;1;0;"1";22;9;1
28122;21063;"Ouvidoria";6;9973;"Soluci.";1;0;12;1;0;"1";32;3;1
28123;20006;"Ouvidoria";9;9880;"Soluci.";4;0;12;1;0;"1";37;3;3
28275;20937;"Ouvidoria";6;9973;"Soluci.";1;0;12;1;0;"1";39;0;0
28313;21535;"Ouvidoria";384;9973;"Soluci.";1;0;19;1;0;"1";29;2;1
28384;20937;"Ouvidoria";6;9973;"Soluci.";1;0;12;1;0;"1";21;3;1
28385;20759;"Ouvidoria";9;9880;"Soluci.";4;0;8;1;0;"1";26;9;1
28409;20053;"Ouvidoria";9;9880;"Soluci.";1;9;7;1;0;"2";32;5;1
28431;20793;"Ouvidoria";9;9880;"Soluci.";1;0;5;1;0;"1";22;3;1
28618;21457;"Ouvidoria";6;9973;"Soluci.";1;0;10;1;0;"1";23;3;1
28648;20170;"Ouvidoria";9;9880;"No Soluc.";2;5;9;1;0;"3";21;3;1
28741;20764;"Ouvidoria";9;9880;"Soluci.";5;0;12;1;0;"1";28;3;1
28775;20046;"Ouvidoria";419;9973;"Soluci.";1;7;12;1;0;"1";21;3;1
28782;20967;"Ouvidoria";6;9973;"Soluci.";1;0;12;1;0;"1";20;3;1
28792;20948;"Ouvidoria";6;9973;"Soluci.";2;0;12;1;0;"1";21;3;1
28821;20790;"Ouvidoria";376;9880;"Soluci.";3;0;12;1;0;"1";21;3;1
28885;21487;"Ouvidoria";6;9973;"No Soluc.";2;5;12;1;0;"1";21;9;1
29038;20962;"Ouvidoria";6;9973;"Soluci.";1;0;25;1;0;"1";23;9;1
29054;20971;"Ouvidoria";6;9973;"Soluci.";3;0;12;1;0;"1";21;3;1
29112;21487;"Ouvidoria";6;9973;"No Soluc.";2;1;12;1;0;"1";25;9;1
29229;20168;"Ouvidoria";9;9880;"Soluci.";2;0;10;1;0;"1";38;3;1
29291;20227;"Ouvidoria";9;9880;"Soluci.";1;0;13;1;0;"1";20;3;1
29327;20227;"Ouvidoria";9;9880;"Soluci.";1;10;12;1;0;"1";19;3;1
29350;21487;"Ouvidoria";6;9973;"No Soluc.";1;10;12;1;0;"1";22;3;1
29369;20967;"Ouvidoria";6;9973;"Soluci.";1;0;6;1;0;"1";49;0;0
29416;20227;"Ouvidoria";9;9880;"Soluci.";1;0;19;1;0;"1";21;9;1
29489;20955;"Ouvidoria";6;9797;"Soluci.";1;0;12;1;0;"1";24;0;0
29514;20006;"Ouvidoria";9;9880;"Soluci.";1;0;28;1;0;"1";21;3;1
29546;20955;"Ouvidoria";9;9797;"Soluci.";1;0;19;1;0;"1";25;3;1
29576;20937;"Ouvidoria";6;9973;"Soluci.";2;0;12;1;0;"1";24;9;1
29617;20170;"Ouvidoria";9;9880;"Soluci.";1;0;12;1;0;"1";26;3;1
29629;20153;"Ouvidoria";9;9880;"Soluci.";1;0;13;1;0;"1";36;3;1
29635;20227;"Ouvidoria";9;9880;"Soluci.";1;0;7;1;0;"1";42;5;1
29636;20956;"Ouvidoria";6;9897;"Soluci.";2;5;9;1;0;"1";25;3;1
29687;20018;"Ouvidoria";0;9973;"Soluci.";2;0;7;1;0;"1";22;9;1
29720;20971;"Ouvidoria";6;9973;"Soluci.";2;0;7;1;0;"1";21;2;1
29738;20931;"Ouvidoria";6;9973;"Soluci.";4;0;12;1;0;"1";26;3;1
29746;20937;"Ouvidoria";6;9973;"Soluci.";1;0;13;1;0;"1";29;3;1
29779;20931;"Ouvidoria";6;9973;"Soluci.";1;0;7;1;0;"1";24;0;0
29863;21521;"Procon";352;9797;"Soluci.";2;11;7;1;0;"1";65;5;2
29885;21511;"Ouvidoria";3;9797;"No Soluc.";2;10;7;0;1;"1";72;2;2
29982;20948;"Ouvidoria";6;9973;"Soluci.";1;0;7;1;0;"2";80;3;5
30002;21457;"Procon";6;9973;"Soluci.";2;9;9;1;0;"1";60;3;7
30040;20233;"Ouvidoria";9;9880;"No Soluc.";1;7;5;0;0;"3";42;5;1
